VendorNo,BankCountry,BankKey,BankAcc
86265,BFA,808078,96866812
86265,TCA,049869,92386303
55989,BTN,933368,87716136
30172,ETH,668647,95577565
36262,SUR,776260,63549537
36262,OMN,317101,15452975
52248,EGY,012050,98360635
80894,SXM,858409,43014113
80894,GHA,055291,15103621
56466,SWZ,472081,40661333
56466,PAN,720773,17417608
71905,VEN,321281,29886269
71905,ARM,874265,03893359
35213,LUX,226105,06624562
35213,VNM,149717,72526542
93592,BIH,316644,46983488
93592,TZA,047104,66544327
67824,VEN,162293,95584870
67824,KOR,454283,11666844
70092,DZA,238336,47705734
93518,SVN,045134,08307662
32069,CHL,813616,67784383
1900,BTN,606631,81530628
91503,ZWE,800715,75687041
34021,SSD,801552,92801761
34021,SGS,925648,89403826
67671,CZE,392906,16994947
67671,ZAF,593565,38111526
66194,SEN,066100,81291200
66194,GHA,987607,11655163
21258,NAM,436376,07216912
21258,MYT,001321,29151468
38005,BMU,332459,79316714
99077,TJK,023080,01387739
64647,JEY,803799,48710064
63394,THA,988574,88931455
76017,SPM,756574,28653106
65276,ISR,453026,38372132
60213,COK,206273,85505919
70833,FIN,697210,40144481
70833,GAB,514284,24527333
7166,NER,918292,03991200
7166,SGS,521055,47339618
80785,CHN,435569,76520757
36856,PRK,766580,42107704
47554,FIN,531425,47541670
46510,EST,362695,20469501
11860,CIV,186900,55495499
11860,DOM,412836,59931670
57457,BLZ,296464,90959359
57457,HRV,256052,81891269
28108,LBN,338892,90678208
28108,SYR,070026,70593250
66894,ETH,843738,16298798
93244,VIR,079898,21680574
55862,SRB,037514,62947080
55862,MNE,338526,30235137
94374,LBN,990113,38484297
94374,NFK,511816,74087181
2720,MLI,001573,85271499
2720,MEX,944021,10016641
61998,IRL,537379,47608990
61998,ISL,438949,93887182
68406,VEN,767977,66594409
68406,VEN,422265,08541444
72415,ARE,263687,27699757
72415,HTI,393009,45359133
33325,SDN,256281,34677030
54323,JEY,201303,44572236
74214,UZB,942842,26881451
53766,CHN,386616,29829420
53766,MEX,523458,56041654
68830,BMU,715562,73171679
68830,JPN,010565,16693433
9101,SSD,087429,49648363
9101,PRT,563745,90334106
74473,NOR,309862,21060519
90681,ISR,119076,12588996
30455,CIV,609605,63400137
481,VNM,765015,73643106
481,LTU,885684,49441829
72619,GAB,399501,95144686
63716,PYF,873158,35998902
36329,MYS,173614,89959651
11724,HRV,856574,17771803
11724,SXM,092296,43817094
69925,ARG,942742,64498625
10662,STP,904304,96138721
10662,HRV,625315,16844866
99921,ETH,112206,87627194
41131,CPV,096077,67771320
41131,MAR,854533,08686618
58813,TUN,763965,40023806
58813,GNQ,318292,93798339
23912,NRU,146750,42630084
43270,VUT,909298,08156430
43270,HUN,936405,82808355
60592,PNG,540182,72888410
55412,BRA,699546,85666365
55412,CHL,319364,49320078
87188,MOZ,395557,94107442
90887,LCA,551030,36932592
29345,KHM,034539,33139795
89321,UZB,574291,90405196
89321,COG,406229,03388387
57273,SHN,225625,66888460
5547,NIC,296694,21986438
5547,KWT,958576,60344374
28594,SGP,710157,02963658
69069,BDI,961307,45382514
69069,BRB,578064,65309569
4871,ATF,503746,48363038
4871,MOZ,539572,11098900
15781,CRI,278925,05363018
15781,TON,593261,02355160
85342,ASM,633002,05534452
85342,GUM,558570,75890785
94706,BHS,035639,96926862
79567,BGD,401496,11344181
79567,GAB,962582,02111677
17351,DZA,722295,20186309
17351,KEN,678791,89914430
18559,BES,530800,02933480
77347,IMN,908712,96354780
77347,PER,113273,58307732
94175,FIN,591153,84350344
94175,MTQ,194082,04190777
38471,CUB,736523,92118903
44110,REU,509957,94370608
44110,NLD,102489,27961404
4737,ESH,726266,93264451
4737,TGO,187168,78957667
73296,VEN,615690,09076161
76562,EGY,695811,91653773
67057,SLB,931954,84007179
18309,SSD,529846,81874877
18309,ABW,764429,89012423
1093,VGB,885128,15508068
1093,CHE,830859,42940466
73352,UMI,911932,42204725
73352,PSE,470076,05811814
89181,BRN,213335,59313854
89181,PAK,199182,14274816
45648,GMB,425642,11837746
15399,SOM,863945,72308254
37144,SLV,979040,38536792
37144,HMD,738195,19737193
56233,THA,085813,69011976
56233,DEU,917494,38433255
78707,SLB,196218,09468658
88728,MHL,858817,97668577
32962,GBR,985080,38967539
32962,CUW,267408,90457324
47419,COL,457325,60901197
47419,GUM,557388,33215029
46412,VCT,150830,67034747
46412,MDA,361898,67320587
32404,DJI,336234,69951000
10740,JPN,685074,52890663
7748,AUT,632734,46857516
7748,JAM,999780,91437375
68487,KNA,193860,29531176
26745,CYP,611127,49967455
26745,VUT,696567,48329894
33167,ARM,500642,14692805
62757,SHN,898207,64607140
62757,AUS,635658,62314250
31466,MHL,939942,12641278
55822,SRB,686082,11853493
34191,ERI,610100,97003204
34191,VGB,871990,80617099
34799,FLK,490114,94485734
34799,VNM,026846,52551212
44024,COL,420144,89782077
44024,GUF,642727,79475340
90217,ISR,511674,14969942
90217,SMR,587651,78883735
30446,RWA,096043,41482644
30446,TON,699332,02209134
6761,SGP,881936,71375834
6094,ESH,767793,49017560
6094,MYS,349468,76650506
8332,ZWE,220718,02477715
8332,HRV,604858,95509250
20612,SPM,101026,14982050
77945,MRT,382587,25080083
77945,KWT,943476,58208968
52947,SWE,747519,37174776
52947,BLR,253853,23634417
26964,UMI,545742,56552149
35435,AUT,135584,78688165
52531,OMN,082047,21267070
74206,BLM,541147,03245892
74206,GAB,174655,71813889
45740,IRQ,361863,51189010
45740,HRV,803552,91798498
65281,IRQ,791811,54381792
33215,TCA,993494,71418347
57095,MDV,398928,64781577
57095,PRI,645563,33121879
19496,KOR,200423,32241637
39437,AFG,955233,59759006
39437,BFA,145112,54668543
62169,SVK,754446,47136236
71673,VIR,871273,14094349
71673,BFA,385800,47357374
32168,MHL,986950,16150108
24134,MOZ,346832,38933883
24134,BIH,158631,31929075
93149,PCN,532790,45882402
93149,ATG,722381,70096407
23963,LBR,588451,69922514
23963,GRL,168504,14952551
71100,DEU,218532,43585402
22598,KOR,455656,54946564
99756,GAB,740542,58126343
99756,FLK,194353,84443646
38757,JEY,271129,24559050
38757,FSM,382386,64383793
41922,ETH,042126,98385995
41922,JOR,742340,23026649
99282,ESH,710566,34441548
99282,BES,988426,57517605
84660,PRY,007902,83525646
84660,PRT,411251,71863530
12264,ATF,555920,56751991
12264,SJM,258972,79954049
13587,KHM,545043,56443336
13587,TWN,935383,63739917
83435,UZB,349726,72661230
83435,KGZ,800221,15885352
62941,GUM,109437,27766958
62941,KIR,715674,17195302
96072,SDN,267948,34153705
45607,TCD,514627,19712720
19203,IRL,960620,70937822
36505,LBY,694564,34637746
36505,KHM,598451,22278830
73908,BRB,505507,32084453
70926,UKR,647200,81691875
717,AUT,752633,14745975
717,COL,442886,43649790
62747,MYT,720911,18176345
72189,PNG,393759,07459757
72189,FJI,133809,04927725
79109,GRC,104563,75560457
79109,FRA,794629,72582912
98975,TKL,099889,59382238
9237,CHL,889424,10479895
9237,ZAF,894988,14749460
94185,DMA,523913,17115718
92542,NIC,537523,55309745
92542,TUV,914152,54163242
96821,LVA,288310,73397715
96821,HUN,475151,10540367
92807,MMR,579358,54916853
92807,TTO,158899,74002686
7543,SDN,999162,80002843
40814,TTO,189333,10433126
40814,LBY,065661,62933385
38130,GUM,998958,92580792
38130,LVA,283315,27703966
3471,BFA,302168,48545311
56789,UKR,077675,54595998
56789,THA,374703,99508724
13619,IMN,583584,93486209
94673,ESH,288135,08688120
94673,MNG,805854,92487418
64594,ARM,905345,56005807
64594,PSE,654785,90790713
38647,NRU,091373,13083932
3066,UKR,234365,22574583
3066,SWE,750888,12509846
72938,TZA,036210,35673051
81137,CUW,150423,62948271
81137,SRB,887452,11294061
27797,ZAF,969222,95401458
21412,ESH,346545,49258897
21412,SUR,071688,57954394
96470,CAF,334222,25776343
27869,EST,637457,30082843
27869,SJM,942632,56732347
68540,SLE,398302,33824802
66196,GAB,792725,67521548
66196,CCK,840828,89647171
40847,FJI,735687,42624032
19282,MWI,522969,98668974
19282,PHL,404302,75880330
16169,SLE,245062,19367577
16169,IOT,310929,68870117
49684,LBR,016393,35900523
62856,SWE,575189,08124535
77198,LAO,911190,81832187
22157,EST,466264,56949632
22157,IRN,312410,33244324
11068,BEL,662181,01530335
4929,TTO,846708,81767516
84921,ATA,785682,90043719
84921,EST,721020,09023550
88193,MKD,649450,72584968
88193,BRB,118955,98156232
95841,SRB,902899,19782221
14057,BLR,387111,50308374
62048,BFA,254808,16378779
62048,VCT,440380,22674994
80912,TGO,656881,35350789
21660,IMN,079955,13837567
21660,NFK,497426,08884209
36177,DZA,812406,80895894
36177,VAT,093126,52217054
18126,SRB,502373,27518278
18126,IND,010376,65412176
3893,BIH,513042,13691195
3893,DEU,787269,07473691
62338,KNA,358867,74088344
62338,EGY,334643,60272595
96066,BGR,025478,54666749
96066,SOM,703472,87908350
81763,LKA,975705,55592860
81763,AZE,915102,31716811
59293,HND,146318,11106493
70022,NOR,308786,72237760
78581,MKD,348054,67861945
50077,MDA,641802,42029438
91189,MRT,273611,28146967
64765,QAT,972044,18153892
64765,TJK,229768,58666958
67474,TLS,455213,96183220
67474,WSM,151868,74203640
55869,COM,895763,99554797
62135,DJI,617093,14919366
14384,SMR,001978,10747807
14384,ATF,042707,56776715
72822,AZE,766197,12699731
1459,AFG,996294,85630175
55939,KNA,343098,48132986
55939,NOR,115079,13871036
52494,JAM,217648,96398365
52494,LBR,504810,93892241
81848,ATF,904608,98471874
68704,HTI,326376,68261694
23638,GRL,830781,51744646
38908,TTO,299923,69160374
30177,CZE,033567,25551542
23393,COM,392452,53515598
76072,BLR,998703,65577005
76072,CHL,545316,05736181
79885,GRC,717792,08453140
79885,LBR,644525,13703717
34217,BRB,126515,21298901
34217,VIR,646988,44816114
50853,TZA,602142,39563324
70218,GRC,587290,75538267
70218,ESH,388028,52008050
65482,VEN,286208,48326379
81562,GRL,234354,97158540
64782,YEM,831362,04825191
64782,RWA,095079,40374731
39695,VIR,483664,02357479
39695,MRT,395040,40983194
67730,GBR,629480,97346180
67730,GBR,059426,93541194
47866,SWE,991464,58714888
47866,GAB,701948,31763260
41920,TWN,547728,71353370
42073,FIN,567261,91624278
28286,SWZ,469744,22627076
28286,ALB,427278,49989504
33455,KIR,737909,73809361
33455,VIR,550504,71476004
30372,LBN,183162,73882595
42564,CZE,465936,45718893
42564,PRK,485350,18832128
97086,SRB,698062,83776156
89565,UGA,617688,06393835
9965,SLE,935772,72370323
9965,LBY,297203,17064590
54381,MNE,320183,11986801
4205,SWE,387144,31416963
66570,NPL,386328,47984999
37590,HUN,093756,95978633
37590,SWE,389727,05638716
31438,HND,465162,84517508
28976,BGR,457509,75337216
28976,PER,194356,23410435
96217,JPN,838329,34860295
96217,JEY,594186,93082677
14366,ERI,648460,72496844
14366,TKL,347487,66224839
8065,ESH,337586,49508324
57842,BOL,728392,92444166
97533,ATF,190740,02408521
81907,KHM,134603,19074524
81907,VAT,980515,95825925
95463,MNE,057084,09798381
95463,COK,452867,33920747
45141,ESP,168074,33948910
88748,GGY,114032,71986240
81974,JPN,688216,75867394
33927,GGY,294747,32988000
31241,SJM,467439,09593662
51255,BWA,374181,15914060
51255,BTN,183406,10460767
51253,LSO,393920,51654919
82271,SLB,580914,42273420
27845,GTM,563474,21498532
27845,BMU,171707,61596247
39022,NIU,105526,75258271
98518,VEN,856823,22273365
98518,IRN,445505,54130859
83932,JEY,247204,00559668
72285,NER,170379,13636155
13278,SVN,344035,56585908
13278,SLV,916048,78963431
49130,GEO,574578,01063185
8991,ARG,316174,89955718
8991,FRA,898705,23503560
32052,BRA,370452,37963011
88111,FSM,397724,14797145
88111,COM,863063,35662013
18040,ECU,927058,34422688
18040,FSM,225425,26278713
47568,NGA,684213,98215210
47568,ECU,422100,25101608
58164,PRY,293797,67875322
58164,HTI,825384,67755520
39396,FRO,190073,15187013
14967,PER,137694,07748506
14967,ITA,758862,65051877
26725,AUT,432182,54817297
26725,PYF,195312,11811744
49225,ATF,474531,92528082
39724,VCT,502149,53637649
39724,GGY,985809,70777713
60401,MTQ,695586,28182008
30090,SYC,504833,34318028
41206,MYT,096895,94517211
41206,FJI,588570,43893171
27706,DOM,523399,24814351
86700,GEO,764155,87025007
64525,SLB,528722,68711416
43608,MUS,949990,05009807
81029,KWT,155089,11145254
20688,LKA,994556,06249540
20688,ISR,839515,27407930
15050,MOZ,807787,44591717
15050,URY,365627,58683909
62428,PRK,795134,32008529
62428,TON,206652,65150522
10106,MAR,042504,16870650
10106,BGD,233623,69438818
15099,SHN,018391,93862567
79822,BES,258086,94916134
79822,BFA,676174,56879369
20764,PCN,765358,00929617
95548,USA,961329,12662557
65185,NPL,328504,15522461
65185,VAT,555656,89401308
54073,OMN,191045,93739557
8544,SSD,343531,41463146
89741,CAN,001966,40476135
45589,MUS,923591,56711206
19257,WLF,013905,25146751
19257,DEU,955681,71799054
51229,MAF,624184,02706059
21798,REU,963673,34529867
71725,MDA,296761,84462603
71725,SAU,937941,27547060
9961,MYT,260339,60107395
78480,ABW,177022,36795193
78480,MAC,077464,98885933
75305,DZA,396949,49111376
35697,SPM,924426,97661551
96558,PER,424194,06943199
96558,STP,918719,84403690
81696,ESP,146416,70661317
90480,HMD,968451,16472364
90480,MCO,775419,66636144
91953,NOR,801813,03456455
91953,MLI,936532,99083708
37083,PLW,503630,52758136
5189,SXM,773074,45256908
65762,EGY,681312,95751042
65762,BWA,551046,74395839
58910,JEY,183195,60656343
1965,DOM,644269,43103196
1965,JOR,203805,21680328
31970,GIB,904352,07651775
99904,ZWE,728953,23005401
99904,LIE,031880,75473000
56814,NGA,722138,82716587
59222,CAF,026930,27763511
59222,HUN,532376,34404860
5383,MAC,900307,56088876
89875,ARM,393460,27680523
94203,BHR,167506,19137948
94203,CHN,404917,30363149
72088,ATA,151966,61576125
98774,MDV,650947,29641573
29268,PRK,014668,53421728
74586,JPN,768687,83432543
74586,TON,117602,19427112
24646,ALA,027618,67446286
24646,SVN,615848,34814079
4262,PRK,627496,57344365
4262,AIA,310510,61108720
92890,ABW,736430,56904828
65127,SSD,154511,78541944
1089,FJI,137577,44586291
93664,TKM,173240,21121387
93664,AIA,582304,41719071
36778,PSE,204518,49439815
36778,STP,720754,69830230
24728,PHL,330762,19652179
24728,AUT,536509,21990998
70682,ARM,737286,40202122
70682,VCT,786375,32736779
59424,ESP,069797,67319265
59424,ABW,313700,57216609
17942,PRI,142420,41582437
17942,TKM,439899,83804530
14011,GEO,597303,54915772
14011,IRN,519959,01608481
32649,CZE,175081,95869830
46556,MEX,251996,83937102
46556,MKD,840685,39027626
72243,GIN,636855,24112089
86991,COM,023267,88303178
78385,SXM,681515,05509270
78385,MDA,358041,45585749
34348,PRT,443447,18489534
99060,PSE,639495,73006783
55911,SVN,336530,15612117
67946,LSO,559283,69257643
59486,CUB,852925,00588690
49331,MOZ,351640,59276584
1264,TJK,599376,27163986
1264,ISL,371157,49265257
46112,PER,471659,16005537
70993,FLK,049790,28069448
41580,SRB,758825,93677082
23360,BMU,710705,69212173
70880,ISL,261665,88820800
70880,ZAF,624296,38277390
7374,AZE,734664,14940983
69979,LCA,810248,93809939
12028,MYS,453925,63078510
12851,CYM,361336,03214395
8448,GNQ,568294,41349827
86755,TUR,655998,16530918
86755,TZA,675952,69273413
92430,CHL,050305,58764362
92430,LKA,836597,25583642
93185,DEU,903730,42903328
93185,TCD,992413,74521771
12078,MKD,082954,96836392
61214,SWZ,874012,43734085
61214,BIH,720678,48387521
63991,TGO,669307,12122733
78531,BGR,531809,38124887
78531,PLW,948098,07524481
56022,VUT,609062,52988672
56022,TZA,666223,39256328
88026,CHN,117941,63409799
88026,CUB,093025,58859795
17631,MYT,820125,62168395
17631,VEN,835198,30364467
11202,AUT,449904,15258540
11202,TON,577716,92880432
16347,SEN,635111,73972993
75200,CHL,500025,69710578
95487,BGD,157769,93759891
95487,SVN,578980,12087929
38469,CXR,699053,89981459
38469,DEU,928825,91792669
84647,DJI,781682,11899454
84647,REU,386669,29384431
2032,ZAF,268716,86477693
25967,GNQ,213524,47667551
25967,GNB,746974,09210206
84162,SLE,920838,90051082
33164,CMR,066634,82523805
32637,PAK,746180,36857813
11098,YEM,230562,23970437
545,PYF,716503,63661576
49419,PCN,113156,87468786
41453,LKA,377714,33605771
98617,MHL,289437,99602425
98617,NPL,761402,04970135
19950,ECU,524608,76976092
54078,BRA,115149,29957621
54078,PRY,024088,32946748
20957,GUY,371580,27500764
20957,WLF,187059,35443698
89552,BHR,038192,68659236
89552,DNK,755828,92685816
98775,YEM,649004,71724189
98775,SVN,746802,92210281
8014,MAR,896352,62458527
77511,EST,070643,43297494
77511,BEN,045828,18707815
33570,BRB,302397,64729515
33570,CRI,442436,45246235
13415,JAM,117750,39800271
56876,LAO,036431,85382728
90493,QAT,085799,32235820
90493,ATF,088370,88210828
95767,VGB,201257,74241503
87657,PRT,724695,65851255
80076,GRD,184919,31167446
58411,AIA,463400,99446382
58411,LCA,684993,81532889
78810,IRQ,769780,97043841
78810,BLZ,079302,82788974
28778,FIN,186604,24440283
66221,AGO,660881,97758665
56714,CPV,746446,55319456
56714,LUX,260381,04220072
32301,ALA,565755,06323329
32301,LKA,327963,95016078
88483,BES,100829,64276739
88483,BEL,348831,21329482
78222,KGZ,854103,32426382
74759,MCO,588758,28028569
95048,SVK,791223,00576036
92647,SGP,283195,64933294
92647,ATF,084519,61850528
78959,PRI,591208,40827083
78959,DJI,722310,54653086
55482,LTU,822731,05102094
69040,NOR,918833,48477083
69040,BRA,945551,64433250
35185,MYT,910053,87105172
35185,NRU,755428,39543921
22635,TUV,680775,23176835
22635,SGP,104580,17143973
88133,IRN,179410,58134053
88133,MLI,691979,68989929
76905,BLR,746787,05994910
76905,CCK,656712,09195018
40430,NZL,518862,11954472
98792,GTM,292309,54579569
228,TUV,374773,42557717
45295,AZE,841143,95283772
45295,SWE,039252,40633021
98794,CAN,804548,04010814
98794,CIV,656851,28683781
85208,VIR,688455,01546446
85208,IOT,135437,17371683
47881,KEN,362378,64662146
47881,ASM,714695,84744716
90336,TON,473087,75599436
29073,FJI,657517,82598025
29073,SYC,473954,36873529
48829,CUB,799851,51740289
48829,PER,322357,17591175
1539,ARE,712771,34588780
1539,MYT,527568,43583209
47812,SEN,742022,87040204
66255,MLI,926458,93512485
17746,ITA,918662,16342842
52879,HKG,838056,38977692
52879,POL,279209,19388534
97639,MUS,940605,70537635
97639,HKG,681412,54696495
5142,BTN,804356,09270802
5142,BGR,144855,61318234
82411,PLW,713609,96485666
82411,QAT,521551,34937417
81649,MNP,352777,28120753
81649,UZB,424151,27329170
69121,OMN,159224,81852267
69121,URY,356960,22400231
58541,SYR,309802,11648383
34829,PRT,455092,50791418
34829,BES,708212,80715399
84116,COK,147655,35027403
86718,BFA,208966,33101791
30740,DJI,345035,87403484
40222,ATF,262188,94087185
2150,PAK,352044,58865859
2150,DMA,322420,23086420
53980,HND,314991,85309875
53980,STP,167389,56024984
22639,MDA,174100,06225731
22639,COL,470150,51299799
42309,SYR,712210,08170685
17897,ALB,635850,63767245
17897,KNA,363484,37225064
57925,KOR,591421,54603301
84600,KEN,679338,73296967
84600,AFG,152200,69770108
45770,UKR,515342,07019649
33304,IRN,850493,23444075
75368,TZA,161036,76824139
75368,KEN,409986,33424491
6942,PNG,502750,70788305
39746,GGY,192999,28467770
1663,ARG,978454,67436735
1663,SWZ,888775,54360103
85517,SLV,488662,76373817
39913,CCK,374856,61740005
41759,UMI,140350,04948538
41759,MCO,141459,57321318
84435,IMN,834426,73247756
84435,TCA,234086,57606253
71744,LSO,131974,29428093
8226,TJK,281612,93966458
67731,TKL,223892,83209406
67731,LSO,782846,25373884
78023,MDV,975365,50440384
78023,BRB,759342,91880913
83682,TCD,316649,61234231
10897,MLI,649473,26541842
10897,AIA,653561,58856385
92241,UGA,205162,67426147
92241,JPN,167409,38820920
84980,MTQ,813469,73458731
84980,IMN,854962,95257365
76284,NZL,374440,07410696
76284,GBR,260546,07180175
44885,BLR,413634,37978223
44885,LTU,970166,44667027
77023,SRB,796337,75538050
53372,CMR,429844,19305259
36126,NGA,752944,34974554
76559,WSM,124855,64262760
64650,CYM,245843,11003303
38567,AFG,252546,80422893
10231,TCA,896990,86287305
38398,BGD,522123,46589673
38398,PNG,864186,59585399
20117,NCL,643005,28179253
34124,TGO,254265,86368827
34124,PLW,740152,86431965
70027,JOR,421752,32298411
55289,ALA,382670,85338974
55289,MSR,421853,06778677
